id;nazov;mestska_cast;ucel;faza;navrhovatel;dokumentov;suradnice;poznamka;hladat_v_mapach;spis
fakulta-informatiky-informacnych-technologii-stu-v-bratislave;Fakulta informatiky a informačných technológií STU v Bratislave;Bratislava - Karlova Ves;Vybavenosť;posúdené;Inžiniersko-projektová organizácia školských stavieb a.s., Staré Grunt;10;;;https://www.google.com/maps/search/Fakulta%20informatiky%20a%20informa%C4%8Dn%C3%BDch%20technol%C3%B3gi%C3%AD%20STU%20v%20Bratislave%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/fakulta-informatiky-informacnych-technologii-stu-v-bratislave
krd-area-project_komercne-duby-;KRD AREA PROJECT_komerčne „DUBY“;Bratislava - Karlova Ves;Polyfunkcia;posúdené;RED_DUBY s.r.o., Legionárska 10;6;;;https://www.google.com/maps/search/KRD%20AREA%20PROJECT_komer%C4%8Dne%20DUBY%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/krd-area-project_komercne-duby-
karolia-obytny-subor-ul-hany-melickovej-bratislava-karlova-ves;Karolia - obytný súbor, ul. Hany Meličkovej, Bratislava - Karlova Ves;Bratislava - Karlova Ves;Bývanie;posúdené;KAROLIA, a. s., Einsteinova 9;10;;;https://www.google.com/maps/search/Karolia%20-%20obytn%C3%BD%20s%C3%BAbor%2C%20ul.%20Hany%20Meli%C4%8Dkovej%2C%20Bratislava%20-%20Karlova%20Ves%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/karolia-obytny-subor-ul-hany-melickovej-bratislava-karlova-ves
nemocnica-sv-michala-buracie-prace;Nemocnica sv. Michala - búracie práce;Bratislava - Karlova Ves;Vybavenosť;posúdené;ESET , spol. s.r.o., Ensteinova 24;5;;;https://www.google.com/maps/search/Nemocnica%20sv.%20Michala%20-%20b%C3%BAracie%20pr%C3%A1ce%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/nemocnica-sv-michala-buracie-prace
novostavba-parkovacieho-domu;Novostavba parkovacieho domu;Bratislava - Karlova Ves;Bývanie;posúdené;ARKER, s.r.o.;5;;;https://www.google.com/maps/search/Novostavba%20parkovacieho%20domu%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/novostavba-parkovacieho-domu
nova-univerzitna-nemocnica-v-bratislave;Nová univerzitná nemocnica v Bratislave;Bratislava - Karlova Ves;Vybavenosť;posúdené;Ministerstvo zdravotníctva SR, Limbová 2;3;;;https://www.google.com/maps/search/Nov%C3%A1%20univerzitn%C3%A1%20nemocnica%20v%20Bratislave%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/nova-univerzitna-nemocnica-v-bratislave
obytny-subor-slnecnice-7-bytovych-apartmanovych-domov-s-obcianskou-vyb;OBYTNÝ SÚBOR SLNEČNICE - 7 bytových a apartmánových domov s občianskou vybavenosťou;Bratislava - Karlova Ves;Bývanie;posúdené;SG FM, s. r. o., Staré Grunty 24;17;;;https://www.google.com/maps/search/OBYTN%C3%9D%20S%C3%9ABOR%20SLNE%C4%8CNICE%20-%207%20bytov%C3%BDch%20a%20apartm%C3%A1nov%C3%BDch%20domov%20s%20ob%C4%8Dianskou%20vybavenos%C5%A5ou%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/obytny-subor-slnecnice-7-bytovych-apartmanovych-domov-s-obcianskou-vyb
obytny-subor-slnecnice-lokalita-stare-grunty-v-bratislave;Obytný súbor Slnečnice-lokalita Staré Grunty v Bratislave;Bratislava - Karlova Ves;Bývanie;posúdené;ARCHITEKTONICKÁ KANCELÁRIA G&D, Devín 4283;5;;;https://www.google.com/maps/search/Obytn%C3%BD%20s%C3%BAbor%20Slne%C4%8Dnice-lokalita%20Star%C3%A9%20Grunty%20v%20Bratislave%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/obytny-subor-slnecnice-lokalita-stare-grunty-v-bratislave
obytny-subor-nove-grunty-;Obytný súbor „Nové Grunty“;Bratislava - Karlova Ves;Bývanie;posúdené;DELOIS, s. r. o., Štefanovičova 4;6;;;https://www.google.com/maps/search/Obytn%C3%BD%20s%C3%BAbor%20Nov%C3%A9%20Grunty%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/obytny-subor-nove-grunty-
parkovaci-dom-p-r-zoo-bratislava-;Parkovací dom - P+R ZOO Bratislava;Bratislava - Karlova Ves;Doprava;posúdené;Hlavné mesto Slovenskej republiky Bratislava;7;;;https://www.google.com/maps/search/Parkovac%C3%AD%20dom%20-%20P%2BR%20ZOO%20Bratislava%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/parkovaci-dom-p-r-zoo-bratislava-
parkovaci-dom-spevnene-plochy;Parkovací dom a spevnené plochy;Bratislava - Karlova Ves;Administratíva;posúdené;Vodohospodárska výstavba š.p., Karloveská č. 2;5;;;https://www.google.com/maps/search/Parkovac%C3%AD%20dom%20a%20spevnen%C3%A9%20plochy%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/parkovaci-dom-spevnene-plochy
pavilon-lekarskych-vied-sav;Pavilón lekárskych vied SAV;Bratislava - Karlova Ves;Bývanie;posúdené;Slovenská akadémia vied , Štefánikova 49;69;;;https://www.google.com/maps/search/Pavil%C3%B3n%20lek%C3%A1rskych%20vied%20SAV%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/pavilon-lekarskych-vied-sav
polyfunkcna-budova-westend-square-bratislava;Polyfunkčná budova WESTEND SQUARE, Bratislava;Bratislava - Karlova Ves;Polyfunkcia;posúdené;Lamačská 1, spol. s r.o., Lamačská cesta 3;3;;;https://www.google.com/maps/search/Polyfunk%C4%8Dn%C3%A1%20budova%20WESTEND%20SQUARE%2C%20Bratislava%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/polyfunkcna-budova-westend-square-bratislava
polyfunkcny-bytovy-dom-janotova-ul-karlova-ves-bratislava;Polyfunkčný bytový dom Janotova ul., Karlova Ves, Bratislava;Bratislava - Karlova Ves;Bývanie;posúdené;President FT, s.r.o., Lazaretská 4;7;;;https://www.google.com/maps/search/Polyfunk%C4%8Dn%C3%BD%20bytov%C3%BD%20dom%20Janotova%20ul.%2C%20Karlova%20Ves%2C%20Bratislava%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/polyfunkcny-bytovy-dom-janotova-ul-karlova-ves-bratislava
polyfunkcny-dom-na-janotovej-ulici-janotka;Polyfunkčný dom na Janotovej ulici - Janotka;Bratislava - Karlova Ves;Polyfunkcia;posúdené;Ing. Martin Linkeš, Pod lesom 11/C;6;;;https://www.google.com/maps/search/Polyfunk%C4%8Dn%C3%BD%20dom%20na%20Janotovej%20ulici%20-%20Janotka%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/polyfunkcny-dom-na-janotovej-ulici-janotka
polyfunkcny-komplex-dlhe-diely;Polyfunkčný komplex Dlhé Diely;Bratislava - Karlova Ves;Bývanie;posúdené;SPV Dlhé Diely s.r.o., Bellova 3;7;;;https://www.google.com/maps/search/Polyfunk%C4%8Dn%C3%BD%20komplex%20Dlh%C3%A9%20Diely%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/polyfunkcny-komplex-dlhe-diely
polyfunkcny-komplex-dlhe-diely-bratislava;Polyfunkčný komplex Dlhé Diely, Bratislava;Bratislava - Karlova Ves;Polyfunkcia;posúdené;TINAMA, s.r.o., Bošániho 9;8;;;https://www.google.com/maps/search/Polyfunk%C4%8Dn%C3%BD%20komplex%20Dlh%C3%A9%20Diely%2C%20Bratislava%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/polyfunkcny-komplex-dlhe-diely-bratislava
polyfunkcny-objekt-stare-grunty;Polyfunkčný objekt STARÉ GRUNTY;Bratislava - Karlova Ves;Polyfunkcia;posúdené;OTYK Invest, s.r.o., Nám. Sv. Františka 18B;8;;;https://www.google.com/maps/search/Polyfunk%C4%8Dn%C3%BD%20objekt%20STAR%C3%89%20GRUNTY%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/polyfunkcny-objekt-stare-grunty
polyfunkcny-objekt-stare-grunty-bratislava;Polyfunkčný objekt Staré grunty, Bratislava;Bratislava - Karlova Ves;Polyfunkcia;posúdené;SG Residential II, s.r.o., Zámocká 18;30;;;https://www.google.com/maps/search/Polyfunk%C4%8Dn%C3%BD%20objekt%20Star%C3%A9%20grunty%2C%20Bratislava%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/polyfunkcny-objekt-stare-grunty-bratislava
program-hospodarskeho-socialneho-rozvoja-mestskej-casti-bratislava-kar;Program hospodárskeho a sociálneho rozvoja mestskej časti Bratislava - Karlova Ves na roky 2016-2023;Bratislava - Karlova Ves;Plány a koncepcie;posúdené;Mestská časť Bratislava – Karlova Ves, Námestie sv. Františka 8;6;;;https://www.google.com/maps/search/Program%20hospod%C3%A1rskeho%20a%20soci%C3%A1lneho%20rozvoja%20mestskej%20%C4%8Dasti%20Bratislava%20-%20Karlova%20Ves%20na%20roky%202016-2023%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/program-hospodarskeho-socialneho-rozvoja-mestskej-casti-bratislava-kar
rekonstrukcia-devinskej-cesty;Rekonštrukcia Devínskej cesty;Bratislava - Karlova Ves;Doprava;dokončené;Hlavné mesto Slovenskej republiky Bratislava, Primaciálne nám. 1, P.O.;15;;;https://www.google.com/maps/search/Rekon%C5%A1trukcia%20Dev%C3%ADnskej%20cesty%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/rekonstrukcia-devinskej-cesty
rezidencia-grunty-liscie-udolie-bratislava;Rezidencia Grunty - Líščie údolie, Bratislava;Bratislava - Karlova Ves;Bývanie;posúdené;KOBAX Reality, s. r. o., Palisády 1;10;;;https://www.google.com/maps/search/Rezidencia%20Grunty%20-%20L%C3%AD%C5%A1%C4%8Die%20%C3%BAdolie%2C%20Bratislava%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/rezidencia-grunty-liscie-udolie-bratislava
viacpodlazna-podzemna-garaz-pri-vv-s-p-na-karloveskej-2;Viacpodlažná podzemná garáž pri VV, š.p. na Karloveskej 2;Bratislava - Karlova Ves;Administratíva;posúdené;Vodohospodárska výstavba, š. p., Karloveská 2;5;;;https://www.google.com/maps/search/Viacpodla%C5%BEn%C3%A1%20podzemn%C3%A1%20gar%C3%A1%C5%BE%20pri%20VV%2C%20%C5%A1.p.%20na%20Karloveskej%202%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/viacpodlazna-podzemna-garaz-pri-vv-s-p-na-karloveskej-2
uzemny-plan-zony-dlhe-diely-janotova-hany-melickovej-;Územný plán zóny Dlhé Diely - Janotova - Hany Meličkovej;Bratislava - Karlova Ves;Plány a koncepcie;posúdené;Mestská časť Bratislava - Karlova Ves, Nám. sv. Františka 8;6;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20Dlh%C3%A9%20Diely%20-%20Janotova%20-%20Hany%20Meli%C4%8Dkovej%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-dlhe-diely-janotova-hany-melickovej-
uzemny-plan-zony-dlhe-diely-4-5;Územný plán zóny Dlhé Diely 4-5;Bratislava - Karlova Ves;Plány a koncepcie;posúdené;Mestská časť Bratislava - Karlova Ves;7;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20Dlh%C3%A9%20Diely%204-5%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-dlhe-diely-4-5
uzemny-plan-zony-dlhe-diely-6-mestska-cast-bratislava-karlova-ves;Územný plán zóny Dlhé diely 6, Mestská časť Bratislava - Karlova Ves;Bratislava - Karlova Ves;Plány a koncepcie;povolené;Mestská časť Bratislava - Karlova Ves;5;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20Dlh%C3%A9%20diely%206%2C%20Mestsk%C3%A1%20%C4%8Das%C5%A5%20Bratislava%20-%20Karlova%20Ves%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-dlhe-diely-6-mestska-cast-bratislava-karlova-ves
uzemny-plan-zony-karlova-ves-liscie-udolie-mestska-cast-bratislava-kal;Územný plán zóny Karlova Ves - Líščie údolie, Mestská časť Bratislava - Kalrova Ves;Bratislava - Karlova Ves;Plány a koncepcie;povolené;Mestská časť Bratislava - Karlova Ves;3;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20Karlova%20Ves%20-%20L%C3%AD%C5%A1%C4%8Die%20%C3%BAdolie%2C%20Mestsk%C3%A1%20%C4%8Das%C5%A5%20Bratislava%20-%20Kalrova%20Ves%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-karlova-ves-liscie-udolie-mestska-cast-bratislava-kal
uzemny-plan-zony-karloveska-zatoka;Územný plán zóny Karloveská zátoka;Bratislava - Karlova Ves;Plány a koncepcie;posúdené;Mestská časť Bratislava - Karlova Ves, Nám. sv. Františka č. 8;6;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20Karlovesk%C3%A1%20z%C3%A1toka%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-karloveska-zatoka
uzemny-plan-zony-majernikova-severna-cast;Územný plán zóny Majerníkova - severná časť;Bratislava - Karlova Ves;Plány a koncepcie;posúdené;Mestská časť Bratislava - Karlová Ves, Nám. sv. Františka 8;8;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20Majern%C3%ADkova%20-%20severn%C3%A1%20%C4%8Das%C5%A5%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-majernikova-severna-cast
-program-hospodarskeho-rozvoja-socialneho-rozvoja-mestskej-casti-brati-1;„Program hospodárskeho rozvoja a sociálneho rozvoja mestskej časti Bratislava – Karlova Ves na roky 2024 – 2030“;Bratislava - Karlova Ves;Plány a koncepcie;posúdené;Mestská časť Bratislava- Karlova Ves;4;;;https://www.google.com/maps/search/Program%20hospod%C3%A1rskeho%20rozvoja%20a%20soci%C3%A1lneho%20rozvoja%20mestskej%20%C4%8Dasti%20Bratislava%20%E2%80%93%20Karlova%20Ves%20na%20roky%202024%20%E2%80%93%202030%20Bratislava%20-%20Karlova%20Ves;https://www.enviroportal.sk/eia/detail/-program-hospodarskeho-rozvoja-socialneho-rozvoja-mestskej-casti-brati-1
autocentrum-bory-bratislava-lamac-;Autocentrum Bory Bratislava - Lamač;Bratislava - Lamač;Bývanie;posúdené;T.O.P HOLDING, a.s., Rožňavská 30;3;;;https://www.google.com/maps/search/Autocentrum%20Bory%20Bratislava%20-%20Lama%C4%8D%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/autocentrum-bory-bratislava-lamac-
autocentrum-todos-bratislava-;Autocentrum Todos Bratislava;Bratislava - Lamač;Obchod a služby;posúdené;Bory Home a. s., Digital Park II., Einsteinova 25;4;;;https://www.google.com/maps/search/Autocentrum%20Todos%20Bratislava%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/autocentrum-todos-bratislava-
bory-byvanie-etapa-5-;BORY BÝVANIE etapa 5;Bratislava - Lamač;Plány a koncepcie;posúdené;Bory Home, s. r. o., Digital Park II, Eisteinova 25;9;;;https://www.google.com/maps/search/BORY%20B%C3%9DVANIE%20etapa%205%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/bory-byvanie-etapa-5-
bory-byvanie-etapa-6;BORY BÝVANIE etapa 6;Bratislava - Lamač;Polyfunkcia;zámer;Bory Home s. r. o., so sídlom Digital Park II. Einsteinova 25;6;;;https://www.google.com/maps/search/BORY%20B%C3%9DVANIE%20etapa%206%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/bory-byvanie-etapa-6
bory-mall-externe-parkovisko;BORY MALL a externé parkovisko;Bratislava - Lamač;Doprava;posúdené;Bory Mall, a.s., Digital Park II, Einsteinova 25;4;;;https://www.google.com/maps/search/BORY%20MALL%20a%20extern%C3%A9%20parkovisko%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/bory-mall-externe-parkovisko
bory-mall-expanzia-exterierove-parkovisko-bory-byvanie-6-cast-namestie;BORY MALL – Expanzia, Exteriérové parkovisko a BORY BÝVANIE 6 – časť Námestie;Bratislava - Lamač;Bývanie;zámer;Bory Home s.r.o., Digital Park II, Einsteinova 25;5;;;https://www.google.com/maps/search/BORY%20MALL%20%E2%80%93%20Expanzia%2C%20Exteri%C3%A9rov%C3%A9%20parkovisko%20a%20BORY%20B%C3%9DVANIE%206%20%E2%80%93%20%C4%8Das%C5%A5%20N%C3%A1mestie%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/bory-mall-expanzia-exterierove-parkovisko-bory-byvanie-6-cast-namestie
bory-mall-kina-externe-parkovisko-2-bratislava;BORY MALL, kiná a externé parkovisko 2, Bratislava;Bratislava - Lamač;Doprava;posúdené;Bory Mall, a.s., Digital Park II, Einsteinova 25;3;;;https://www.google.com/maps/search/BORY%20MALL%2C%20kin%C3%A1%20a%20extern%C3%A9%20parkovisko%202%2C%20Bratislava%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/bory-mall-kina-externe-parkovisko-2-bratislava
bory-home-i-;Bory Home I.;Bratislava - Lamač;Bývanie;posúdené;BORY, a.s., Digital Park II, Einsteinova 25;5;;;https://www.google.com/maps/search/Bory%20Home%20I.%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/bory-home-i-
bory-home-iii;Bory Home III;Bratislava - Lamač;Bývanie;posúdené;Bory Home, s.r.o., Digital Park II, Einsteinova 25;4;;;https://www.google.com/maps/search/Bory%20Home%20III%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/bory-home-iii
bory-nadvorie;Bory Nádvorie;Bratislava - Lamač;Polyfunkcia;posúdené;Bory Home s. r. o., Digital park II., Einsteinova 25;5;;;https://www.google.com/maps/search/Bory%20N%C3%A1dvorie%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/bory-nadvorie
bory-office-space;Bory Office Space;Bratislava - Lamač;Administratíva;posúdené;Ubytovne, s.r.o.;6;;;https://www.google.com/maps/search/Bory%20Office%20Space%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/bory-office-space
dialnica-d2-protihlukova-stena-lamac;Diaľnica D2 – Protihluková stena Lamač;Bratislava - Lamač;Doprava;posúdené;Národná diaľničná spoločnosť, a.s., Dúbravská cesta 14;26;;;https://www.google.com/maps/search/Dia%C4%BEnica%20D2%20%E2%80%93%20Protihlukov%C3%A1%20stena%20Lama%C4%8D%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/dialnica-d2-protihlukova-stena-lamac
dialnica-d2-bratislava-st-hranica-sr-cr;Diaľnica D2, Bratislava - št. hranica SR/ČR;Bratislava - Lamač;Doprava;zámer;Národná diaľničná spoločnosť a.s., Mlynské Nivy 45;7;;;https://www.google.com/maps/search/Dia%C4%BEnica%20D2%2C%20Bratislava%20-%20%C5%A1t.%20hranica%20SR/%C4%8CR%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/dialnica-d2-bratislava-st-hranica-sr-cr
merkury-market-bratislava-ii;Merkury Market Bratislava II;Bratislava - Lamač;Obchod a služby;posúdené;BORY, a.s., Digital Park II, Einsteinova 25;3;;;https://www.google.com/maps/search/Merkury%20Market%20Bratislava%20II%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/merkury-market-bratislava-ii
nemocnica-novej-generacie-bratislava;Nemocnica novej generácie Bratislava;Bratislava - Lamač;Polyfunkcia;posúdené;Svet zdravia Development, a.s., Digital Park II, Einsteinova 25;5;;;https://www.google.com/maps/search/Nemocnica%20novej%20gener%C3%A1cie%20Bratislava%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/nemocnica-novej-generacie-bratislava
novostavba-hotela-bratislava;Novostavba hotela, Bratislava;Bratislava - Lamač;Polyfunkcia;zámer;Bory, a.s., Digital Park II, Einsteinova 25;5;;;https://www.google.com/maps/search/Novostavba%20hotela%2C%20Bratislava%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/novostavba-hotela-bratislava
nova-univerzitna-nemocnica-bratislava-v-lokalite-razsochy;Nová Univerzitná nemocnica Bratislava v lokalite Rázsochy;Bratislava - Lamač;Vybavenosť;posúdené;Ministerstvo zdravotníctva Slovenskej republiky, Limbová 2;7;;;https://www.google.com/maps/search/Nov%C3%A1%20Univerzitn%C3%A1%20nemocnica%20Bratislava%20v%20lokalite%20R%C3%A1zsochy%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/nova-univerzitna-nemocnica-bratislava-v-lokalite-razsochy
obchodne-centrum-mobelix-bratislava-bory;Obchodné centrum Möbelix Bratislava Bory;Bratislava - Lamač;Polyfunkcia;zámer;Bory, a.s., Digital Park II, Einsteinova 25;7;;;https://www.google.com/maps/search/Obchodn%C3%A9%20centrum%20M%C3%B6belix%20Bratislava%20Bory%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/obchodne-centrum-mobelix-bratislava-bory
obchodny-dom-kika-ii-bory-mall-bratislava-lamac;Obchodný dom KIKA II – Bory Mall, Bratislava - Lamač;Bratislava - Lamač;Polyfunkcia;posúdené;Bory, a.s., Digital Park II, Einsteinova 25;5;;;https://www.google.com/maps/search/Obchodn%C3%BD%20dom%20KIKA%20II%20%E2%80%93%20Bory%20Mall%2C%20Bratislava%20-%20Lama%C4%8D%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/obchodny-dom-kika-ii-bory-mall-bratislava-lamac
obchodny-dom-xxxlutz-bratislava-bory-;Obchodný dom XXXLutz Bratislava - Bory;Bratislava - Lamač;Bývanie;zámer;RAS Immobilien, SK s. r. o., Rožňavská 32;4;;;https://www.google.com/maps/search/Obchodn%C3%BD%20dom%20XXXLutz%20Bratislava%20-%20Bory%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/obchodny-dom-xxxlutz-bratislava-bory-
obytny-subor-devinska-nova-ves-;Obytný súbor Devínska Nová Ves;Bratislava - Lamač;Bývanie;posúdené;Bory Home, s.r.o., Digital Park II, Einsteinova 25;6;;;https://www.google.com/maps/search/Obytn%C3%BD%20s%C3%BAbor%20Dev%C3%ADnska%20Nov%C3%A1%20Ves%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/obytny-subor-devinska-nova-ves-
obytny-subor-lamac;Obytný súbor Lamač;Bratislava - Lamač;Bývanie;posúdené;Bory Home s.r.o., Digital Park II, Einsteinova 25;6;;;https://www.google.com/maps/search/Obytn%C3%BD%20s%C3%BAbor%20Lama%C4%8D%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/obytny-subor-lamac
office-space-bory;Office Space Bory;Bratislava - Lamač;Polyfunkcia;posúdené;Bory a.s., Digital Park II, Einsteinova 25;8;;;https://www.google.com/maps/search/Office%20Space%20Bory%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/office-space-bory
polyfunkcne-uzemie-lamacska-brana-bratislava;Polyfunkčné územie Lamačská brána, Bratislava;Bratislava - Lamač;Polyfunkcia;posúdené;ENTO, spol.. s r.o., Košice, Jesenského 6;106;;;https://www.google.com/maps/search/Polyfunk%C4%8Dn%C3%A9%20%C3%BAzemie%20Lama%C4%8Dsk%C3%A1%20br%C3%A1na%2C%20Bratislava%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/polyfunkcne-uzemie-lamacska-brana-bratislava
predajna-potravin-lidl-bratislava-hodoninska-rozsirenie-parkoviska-1;Predajňa potravín Lidl Bratislava - Hodonínska, Rozšírenie parkoviska;Bratislava - Lamač;Obchod a služby;dokončené;Lidl Slovenská republika, v.o.s., Ružinovská 1E;6;;;https://www.google.com/maps/search/Predaj%C5%88a%20potrav%C3%ADn%20Lidl%20Bratislava%20-%20Hodon%C3%ADnska%2C%20Roz%C5%A1%C3%ADrenie%20parkoviska%20Bratislava%20-%20Lama%C4%8D;https://www.enviroportal.sk/eia/detail/predajna-potravin-lidl-bratislava-hodoninska-rozsirenie-parkoviska-1
